id,season,line-text,speaker
547,1,do i live near a harbor or an ocean,Dwight
548,1,no,Pam
549,1,no i'm an inland am i a mountainous,Dwight
550,1,no,Pam
551,1,am i nomadic,Dwight
552,1,no,Pam
553,1,okay okay okay okay i think i got this um i am treated in a foreign way with a great deal of prejudice am i one of those tribes in africa the piggies or whatever,Dwight
554,1,no,Pam
555,1,no but i am i am human right,Dwight
556,1,i could be french,Dwight
557,1,damn it jim that's not funny jim,Dwight
558,1,oh okay here we go breakthrough radar what happened what happened here,Michael
559,1,it didn't have anything to do with race,Pam
560,1,okay all right let's keep on track keep on point let's do it,Michael
561,1,one time we had an ethnic festival in scranton one time,Pam
562,1,try my googi googi try my googi googi try my googi googi try my all right all right yes that was great she gets it kelly thank you she's not here but she gets it that's what we have been looking for the whole time oh man this is what i thrive on you know it's like don rickles on acid man right,Michael
563,1,um why did she slap martin luther king,Jim
564,1,what huh,Michael
565,1,what card was she,Pam
566,1,i think she wasn't wearing a card,Jim
567,1,it's good this is good we got it happening now all right let's keep it rolling let's round it up,Michael
568,1,pam pamela pam-elama-ding-dong making copies,Michael
569,1,i'm not making any copies,Pam
570,1,let's go messages stat lots to do lots to do information superhighway,Michael
571,1,nothing new,Pam
572,1,lay them on me what,Michael
573,1,there's nothing new,Pam
574,1,that's not what you said earlier,Michael
575,1,oh do you want me to repeat the messages that i gave you before for the,Pam
576,1,the most sacred thing i do is care and provide for my workers my family i give them money i give them food not directly but through the money i heal them today i am in charge of picking a great new health care plan right that's what this is all about does that make me their doctor um yes in a way yeah like a specialist,Michael
578,1,i am going to go with the best jan i am going to go with the one with the acupuncture therapeutic massage you know the works,Michael
580,1,i think it was you who didn't look closely enough at the gold plan,Michael
582,1,well i'd recommend it it's very good,Michael
584,1,you gotta crack these things open,Michael
586,1,well that is kind of a tough assignment um it won't be popular decision around the old orifice,Michael
588,1,well it's a suicide mission you know,Michael
590,1,there there,Michael
592,1,when have you ever done that,Michael
594,1,last night on trading spouses there's have you seen it,Jim
595,1,no i have a life,Pam
596,1,interesting what's that like,Jim
597,1,you should try it sometime,Pam
598,1,wow but then who would watch my tv that is,Jim
599,1,your problem,Pam
600,1,jimbo ha haaaaa ah,Michael
601,1,there's a decision that needs to be made and i'm having an unbelievably a busy day so i'm going to let you pick a health care plan for our office and then explain it to your co-workers,Michael
602,1,gosh,Jim
603,1,yeah,Michael
604,1,that is a great offer thank you i really think i should be concentrating on sales,Jim
605,1,really,Michael
606,1,yeah i just don't think this is the kind of task that i am going to do you know who would be great for this,Jim
607,1,any time michael asks me to do anything i just tell him that dwight should do it,Jim
608,1,yes i can do it i'm your man,Dwight
609,1,right now this is just a job if i advance any higher in this company then this would be my career and uh well if this were my career i'd have to throw myself in front of a train,Jim
610,1,ok first let's go over some parameters how many people can i fire,Dwight
611,1,ah none you're picking a health care plan,Michael
612,1,ok we'll table that for the time being two i'll need an office i think the conference room should be fine,Dwight
613,1,you can use the conference room as a temporary workspace,Michael
614,1,yes i have an office bigger than his,Dwight
615,1,nope you cannot use it,Michael
616,1,ok i take it back it's a workspace,Dwight
617,1,temporary workspace you can use it,Michael
618,1,thank you,Dwight
619,1,if dwight fails then that is strike two and good for me for ah for giving him a second chance and if he succeeds then you know no one will be prouder than i am i groomed him i made him what he is today unless he fails and we've talked about that already,Michael
620,1,what did i do i did my job i slashed benefits to the bone i saved this company money was i too harsh maybe i don't believe in coddling people,Dwight
621,1,in the wild there is no health care in the wild health care is 'ow i hurt my leg i can't run a lion eats me and i'm dead' well i'm not dead i'm the lion you're dead,Dwight
623,1,dunder mifflin this is pam,Pam
624,1,pam michael scott how's tricks,Michael
625,1,where are you,Pam
626,1,oh i am in my office i am swamped i have work up to my ears i'm busy busy busy can't step away i just wanted to check in and see how everybody's doing everybody cool out there,Michael
627,1,actually people are really unhappy um dwight sent around this memo and people are freaking out 'cause the,Pam
628,1,pam whoa whoa i'm sorry i'm sorry i i i i gotta go i'm getting a call,Michael
629,1,no you're not,Pam
630,1,i have to make a call after i finish my work you know what uh just don't let anybody in my office under any conditions today i'm just too busy too swamped you know i am unreachable i am incommunicado capisce,Michael
631,1,ok,Pam
632,1,thank you oh gah here we go again gotta go i have to take this,Michael
633,1,still no one calling,Pam
634,1,dwight what,Pam
635,1,uh knock please please knock this is an office,Dwight
636,1,it says 'workspace',Jim
637,1,same thing,Dwight
638,1,if it's the same thing then why did you write 'workspace',Jim
639,1,just knock please as a sign of respect for your superior,Dwight
640,1,you are not my superior,Jim
641,1,oh gee then why do i have an office,Dwight
642,1,i thought it was a workspace,Jim
643,1,ok dwight are you really in charge of picking the health care plan,Pam
644,1,yes and my decision in final,Dwight
645,1,this is a ridiculously awful plan because you cut everything,Pam
646,1,aww times are tough pam deal with it,Dwight
647,1,you cut more than you had to didn't you,Jim
648,1,sure,Dwight
649,1,well why did you do that you work here don't you want good insurance,Jim
650,1,don't need it never been sick perfect immune system,Dwight
651,1,ok well if you've never been sick then you don't have any antibodies,Jim
652,1,i don't need them superior genes i'm a schrute and superior brain power through concentration i can raise and lower my cholesterol at will,Dwight
653,1,why would you want to raise your cholesterol,Pam
654,1,so i can lower it,Dwight
655,1,he literally won't come out of his office,Oscar
656,1,he's got to come out sometime to go to the bathroom,Kevin
657,1,kevin that's inappropriate,Angela
